name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Karunamoyee,Patuli Bus Stand,03h 40m,13:30,17:10,323,36Seats available,3.810
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 35m,10:40,13:15,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 45m,10:40,13:25,INR399,20Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Howrah Digha LDBT Bus Stand,Bajkul bus stand,02h 55m,14:25,17:20,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 51m,14:29,17:20,INR379,41Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 38m,14:32,17:10,INR390,20Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 55m,23:20,02:15,INR419,21Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,03h 00m,23:30,02:30,INR499,20Seats available,2.8
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 25m,23:55,02:20,INR469,21Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 31m,23:59,02:30,INR399,20Seats available,2.7
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,03h 40m,20:05,23:45,INR179,37Seats available,3.8
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Karunamoyee,Patuli Bus Stand,03h 40m,13:30,17:10,323,36Seats available,3.810
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 35m,10:40,13:15,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 45m,10:40,13:25,INR399,20Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Howrah Digha LDBT Bus Stand,Bajkul bus stand,02h 55m,14:25,17:20,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 51m,14:29,17:20,INR379,41Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 38m,14:32,17:10,INR390,20Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 55m,23:20,02:15,INR419,21Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,03h 00m,23:30,02:30,INR499,20Seats available,2.8
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 25m,23:55,02:20,INR469,21Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 31m,23:59,02:30,INR399,20Seats available,2.7
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,03h 40m,20:05,23:45,INR179,37Seats available,3.8
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Karunamoyee,Patuli Bus Stand,03h 40m,13:30,17:10,323,36Seats available,3.810
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 35m,10:40,13:15,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 45m,10:40,13:25,INR399,20Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Howrah Digha LDBT Bus Stand,Bajkul bus stand,02h 55m,14:25,17:20,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 51m,14:29,17:20,INR379,41Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 38m,14:32,17:10,INR390,20Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 55m,23:20,02:15,INR419,21Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,03h 00m,23:30,02:30,INR499,20Seats available,2.8
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 25m,23:55,02:20,INR469,21Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 31m,23:59,02:30,INR399,20Seats available,2.7
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,03h 40m,20:05,23:45,INR179,37Seats available,3.8
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Karunamoyee,Patuli Bus Stand,03h 40m,13:30,17:10,323,36Seats available,3.810
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 35m,10:40,13:15,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 45m,10:40,13:25,INR399,20Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Howrah Digha LDBT Bus Stand,Bajkul bus stand,02h 55m,14:25,17:20,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 51m,14:29,17:20,INR379,41Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 38m,14:32,17:10,INR390,20Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 55m,23:20,02:15,INR419,21Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,03h 00m,23:30,02:30,INR499,20Seats available,2.8
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 25m,23:55,02:20,INR469,21Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 31m,23:59,02:30,INR399,20Seats available,2.7
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,03h 40m,20:05,23:45,INR179,37Seats available,3.8
Santosh Bus Service,1-Kolkata to Bajkul (West Bengal),Karunamoyee,Patuli Bus Stand,03h 40m,13:30,17:10,323,36Seats available,3.810
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 35m,10:40,13:15,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 45m,10:40,13:25,INR399,20Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Howrah Digha LDBT Bus Stand,Bajkul bus stand,02h 55m,14:25,17:20,INR399,30Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,02h 51m,14:29,17:20,INR379,41Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 38m,14:32,17:10,INR390,20Seats available,2.8
Bengal Surface Transport,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 55m,23:20,02:15,INR419,21Seats available,2.7
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Bajkul bus stand,03h 00m,23:30,02:30,INR499,20Seats available,2.8
Basu Travels,1-Kolkata to Bajkul (West Bengal),Esplanade,Patuli Bus Stand,02h 25m,23:55,02:20,INR469,21Seats available,2.8
