name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 30m,22:00,05:30,INR800,31Seats available,3.190
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 00m,22:00,05:00,INR800,19Seats available,4.216
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 40m,22:00,05:40,INR800,34Seats available,3.158
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,08h 15m,21:30,05:45,INR800,27Seats available,3.423
EMERALD TRAVELS,1-Bangalore to Kannur,Kalasipalyam,New Bus Stand,07h 15m,21:30,04:45,INR650,29Seats available,3.9
MMK Travels,1-Bangalore to Kannur,Majestic,Kannur,07h 15m,22:15,05:30,INR1100,18Seats available,4.5282
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 00m,22:45,04:45,INR1000,19Seats available,4.5210
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Puthiyatheru,07h 20m,22:15,05:35,INR1100,11Seats available,4.3260
AdP K Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,22:15,05:30,990,12Seats available,3.9
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 45m,21:45,05:30,INR1000,5Seats available,4.3198
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 50m,22:10,05:00,INR1100,6Seats available,4.3175
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Dharmasala,06h 35m,22:45,05:20,INR899,8Seats available,4.2220
AdSAAM BUS,1-Bangalore to Kannur,Dasarahalli,KSRTC Caltex,08h 35m,20:10,04:45,INR900,24Seats available,4.376
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 15m,22:30,04:45,INR900,9Seats available,4.2117
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 40m,21:45,05:25,INR999,10Seats available,4.2115
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Puthiyatheru,08h 00m,22:00,06:00,INR800,14Seats available,3.9271
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,08h 30m,09:00,17:30,INR800,13Seats available,4.0140
Sugama  Tourist,1-Bangalore to Kannur,Madiwala,Fort Road,07h 30m,22:00,05:30,INR850,17Seats available,3.8151
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 35m,21:45,05:20,INR800,22Seats available,4.273
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,22:30,05:45,INR900,20Seats available,3.8139
P K Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,21:45,05:00,719,22Seats available,4.171
National travels and logistics,1-Bangalore to Kannur,Kalasipalyam,Chala Bypass,07h 05m,22:40,05:45,649,24Seats available,3.491
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 45m,22:15,05:00,INR699,30Seats available,3.695
Arya Travels,1-Bangalore to Kannur,White Field,Narath,09h 25m,19:45,05:10,INR1149,21Seats available,3.377
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 30m,22:00,05:30,INR800,31Seats available,3.190
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 00m,22:00,05:00,INR800,19Seats available,4.216
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 40m,22:00,05:40,INR800,34Seats available,3.158
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,08h 15m,21:30,05:45,INR800,27Seats available,3.423
EMERALD TRAVELS,1-Bangalore to Kannur,Kalasipalyam,New Bus Stand,07h 15m,21:30,04:45,INR650,29Seats available,3.9
MMK Travels,1-Bangalore to Kannur,Majestic,Kannur,07h 15m,22:15,05:30,INR1100,18Seats available,4.5282
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 00m,22:45,04:45,INR1000,19Seats available,4.5210
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Puthiyatheru,07h 20m,22:15,05:35,INR1100,11Seats available,4.3260
AdP K Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,22:15,05:30,990,12Seats available,3.9
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 45m,21:45,05:30,INR1000,5Seats available,4.3198
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 50m,22:10,05:00,INR1100,6Seats available,4.3175
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Dharmasala,06h 35m,22:45,05:20,INR899,8Seats available,4.2220
AdSAAM BUS,1-Bangalore to Kannur,Dasarahalli,KSRTC Caltex,08h 35m,20:10,04:45,INR900,24Seats available,4.376
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 15m,22:30,04:45,INR900,9Seats available,4.2117
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 40m,21:45,05:25,INR999,10Seats available,4.2115
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Puthiyatheru,08h 00m,22:00,06:00,INR800,14Seats available,3.9271
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,08h 30m,09:00,17:30,INR800,13Seats available,4.0140
Sugama  Tourist,1-Bangalore to Kannur,Madiwala,Fort Road,07h 30m,22:00,05:30,INR850,17Seats available,3.8151
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 35m,21:45,05:20,INR800,22Seats available,4.273
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,22:30,05:45,INR900,20Seats available,3.8139
P K Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,21:45,05:00,719,22Seats available,4.171
National travels and logistics,1-Bangalore to Kannur,Kalasipalyam,Chala Bypass,07h 05m,22:40,05:45,649,24Seats available,3.491
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 45m,22:15,05:00,INR699,30Seats available,3.695
Arya Travels,1-Bangalore to Kannur,White Field,Narath,09h 25m,19:45,05:10,INR1149,21Seats available,3.377
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 30m,22:00,05:30,INR800,31Seats available,3.190
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 00m,22:00,05:00,INR800,19Seats available,4.216
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 40m,22:00,05:40,INR800,34Seats available,3.158
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,08h 15m,21:30,05:45,INR800,27Seats available,3.423
EMERALD TRAVELS,1-Bangalore to Kannur,Kalasipalyam,New Bus Stand,07h 15m,21:30,04:45,INR650,29Seats available,3.9
MMK Travels,1-Bangalore to Kannur,Majestic,Kannur,07h 15m,22:15,05:30,INR1100,18Seats available,4.5282
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 00m,22:45,04:45,INR1000,19Seats available,4.5210
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Puthiyatheru,07h 20m,22:15,05:35,INR1100,11Seats available,4.3260
AdP K Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,22:15,05:30,990,12Seats available,3.9
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 45m,21:45,05:30,INR1000,5Seats available,4.3198
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 50m,22:10,05:00,INR1100,6Seats available,4.3175
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Dharmasala,06h 35m,22:45,05:20,INR899,8Seats available,4.2220
AdSAAM BUS,1-Bangalore to Kannur,Dasarahalli,KSRTC Caltex,08h 35m,20:10,04:45,INR900,24Seats available,4.376
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 15m,22:30,04:45,INR900,9Seats available,4.2117
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 40m,21:45,05:25,INR999,10Seats available,4.2115
NS Transports,1-Bangalore to Kannur,Kalasipalyam,Puthiyatheru,08h 00m,22:00,06:00,INR800,14Seats available,3.9271
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,08h 30m,09:00,17:30,INR800,13Seats available,4.0140
Sugama  Tourist,1-Bangalore to Kannur,Madiwala,Fort Road,07h 30m,22:00,05:30,INR850,17Seats available,3.8151
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 35m,21:45,05:20,INR800,22Seats available,4.273
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,22:30,05:45,INR900,20Seats available,3.8139
P K Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 15m,21:45,05:00,719,22Seats available,4.171
National travels and logistics,1-Bangalore to Kannur,Kalasipalyam,Chala Bypass,07h 05m,22:40,05:45,649,24Seats available,3.491
GOLDEN TRAVEL AGENCIES,1-Bangalore to Kannur,Kalasipalyam,Kannur,06h 45m,22:15,05:00,INR699,30Seats available,3.695
Arya Travels,1-Bangalore to Kannur,White Field,Narath,09h 25m,19:45,05:10,INR1149,21Seats available,3.377
Ashoka Travel and Logistics,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 30m,22:00,05:30,INR800,31Seats available,3.190
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 00m,22:00,05:00,INR800,19Seats available,4.216
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,07h 40m,22:00,05:40,INR800,34Seats available,3.158
Kalpaka Travels,1-Bangalore to Kannur,Kalasipalyam,Kannur,08h 15m,21:30,05:45,INR800,27Seats available,3.423
EMERALD TRAVELS,1-Bangalore to Kannur,Kalasipalyam,New Bus Stand,07h 15m,21:30,04:45,INR650,29Seats available,3.9
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
Kallada Travels (Suresh Kallada),1-Kozhikode to Kottayam,Kozhikode,Kallada Travels,05h 54m,02:01,07:55,INR1000,22Seats available,4.54
EMERALD TRAVELS,1-Kozhikode to Kottayam,Kozhikode,Baker Junction,05h 35m,21:55,03:30,INR800,29Seats available,3.26
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 45m,23:30,06:15,INR750,30Seats available,4.3
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,07h 25m,00:25,07:50,INR700,24Seats available,3.8
Ubc travels,1-Kozhikode to Kottayam,Kozhikode Pvt Bus Stand,Nagampadam Bus Stand,06h 15m,01:45,08:00,INR900,25Seats available,3.8
A1 Travels,1-Kozhikode to Kottayam,Calicut,Kottayam,06h 55m,20:05,03:00,INR700,40Seats available,4.118
Sonia Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam KSRTC busstand,06h 40m,23:45,06:25,INR700,30Seats available,4.3
Jacobs Travels,1-Kozhikode to Kottayam,Kozhikode,Kottayam,05h 50m,00:10,06:00,INR800,39Seats available,2.9
